# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
912.2000 R_intersting228 1064 1 0.1000 B1 A0 299 Y B1->A0
916.1000 intersting229 1000 1 0.1000 A0 B1 299 N A0->B1
916.2000 R_intersting229 1981 1 0.1000 B1 A0 299 Y B1->A0
920.1000 intersting230 1000 1 0.1000 A0 B1 299 N A0->B1
920.3000 R_intersting230 2784 1 0.2000 B1 A0 299 Y B1->A0
924.3000 R_intersting231 1064 1 0.2000 B1 A0 299 Y B1->A0
928.1000 intersting232 1000 1 0.1000 A0 B1 299 N A0->B1
928.2000 R_intersting232 4883 1 0.1000 B1 A0 299 Y B1->A0
932.1000 intersting233 1000 1 0.1000 A0 B1 299 N A0->B1
932.3000 R_intersting233 1981 1 0.2000 B1 A0 299 Y B1->A0
940.1000 intersting235 1000 1 0.1000 A0 B1 299 N A0->B1
940.3000 R_intersting235 4883 1 0.2000 B1 A0 299 Y B1->A0
952.1000 intersting238 1000 1 0.1000 A0 B1 299 N A0->B1
952.3000 R_intersting238 2949 1 0.2000 B1 A0 299 Y B1->A0
956.1000 intersting239 1000 1 0.1000 A0 B1 299 N A0->B1
956.2000 R_intersting239 2949 1 0.1000 B1 A0 299 Y B1->A0
960.1000 intersting240 1000 1 0.1000 A0 B1 299 N A0->B1
960.2000 R_intersting240 2784 1 0.1000 B1 A0 299 Y B1->A0
968.1000 intersting242 1000 1 0.1000 A0 B1 299 N A0->B1
968.2000 R_intersting242 1981 1 0.1000 B1 A0 299 Y B1->A0
972.2000 R_intersting243 1654 1 0.1000 B1 A0 299 Y B1->A0
976.3000 R_intersting244 1064 1 0.2000 B1 A0 299 Y B1->A0
984.3000 R_intersting246 1654 1 0.2000 B1 A0 299 Y B1->A0
988.1000 intersting247 1000 1 0.1000 A0 B1 299 N A0->B1
988.2000 R_intersting247 4883 1 0.1000 B1 A0 299 Y B1->A0
992.1000 intersting248 1000 1 0.1000 A0 B1 299 N A0->B1
992.2000 R_intersting248 1981 1 0.1000 B1 A0 299 Y B1->A0
996.1000 intersting249 1000 1 0.1000 A0 B1 299 N A0->B1
996.3000 R_intersting249 4548 1 0.2000 B1 A0 299 Y B1->A0
1000.1000 intersting250 1000 1 0.1000 A0 B1 299 N A0->B1
1000.3000 R_intersting250 4548 1 0.2000 B1 A0 299 Y B1->A0
1004.3000 R_intersting251 1654 1 0.2000 B1 A0 299 Y B1->A0
1008.1000 intersting252 1000 1 0.1000 A0 B1 299 N A0->B1
1008.3000 R_intersting252 2949 1 0.2000 B1 A0 299 Y B1->A0
1012.1000 intersting253 1000 1 0.1000 A0 B1 299 N A0->B1
1012.2000 R_intersting253 4883 1 0.1000 B1 A0 299 Y B1->A0
1016.1000 intersting254 1000 1 0.1000 A0 B1 299 N A0->B1
1016.2000 R_intersting254 4548 1 0.1000 B1 A0 299 Y B1->A0
1020.1000 intersting255 1000 1 0.1000 A0 B1 299 N A0->B1
